Model,vehicule,totalDistanceKm,nbTrips,territoire,heure_debut,heure_fin,carnetEntryIndex,moment,meteo_ensoleille,meteo_nuageux,meteo_pluvieux,meteo_venteux,meteo_neigeux,meteo_brouillard,meteo_autre,motif,avantage_aucun,avantage_agilite,avantage_confort,avantage_observation,avantage_fierté,avantage_reactions,avantage_bien_etre,avantage_autre,difficulte_aucune,difficulte_visibilite,difficulte_amenagement,difficulte_stationnement,difficulte_vehicule,difficulte_comportement,difficulte_autre,difficultes_details,point_noir_1,point_noir_2,bilan,commentaires,point_noir_1_lon,point_noir_1_lat,mode_domicile_travail,mode_domicile_etudes,mode_domicile_loisirs,edits
,WEEZ,,1,Centre Hospitalier de Niort,11:30,12:00,1633,,,,,,,,,Essai du véhicule,,,,,,,,"Petit format qui se 
faufile partout",,,,,,,"Absence de direction assistée
Suspensions raides",,,,Positif,,,,,,,{}
WEEZ,WEEZ,15.370604298574738,8,Centre Hospitalier de Niort,08:30,17:30,1634,,,,,,,,,"Journée véhicules 
intermédiaires",,,,,,,,"Dynamique
Designratique
Pratique",,,,,,,"Suspensions raides
Pas de rétro central
Bruits et alarmes anxiogènes",,,,Positif,,,,,,,{}
WEEZ,WEEZ,4.220109335558709,2,Centre Hospitalier de Niort,11:00,12:00,1635,,,,,,,,,Travaux électrique,,,,,,,,"Compact 
Volume avant",,,,,,,"Suspensions rigides
Pas de rétro central",,,,Positif,,,,,,,{}
WEEZ,WEEZ,6.425954234015478,2,Centre Hospitalier de Niort,15:00,16:30,1636,,,,,,,,,VAD,,,,,,,,"




",,,,,,,"Suspensions
Absence de direction assitée",,,,Positif,,,,,,,{}
WEEZ,WEEZ,5.982928492154647,2,Centre Hospitalier de Niort,14:00,18:30,1637,,,,,,,,,VAD,,,,,,,,,,,,,,,"





",,,,Positif,,,,,,,{}
WEEZ,WEEZ,1.5425008305662842,2,Centre Hospitalier de Niort,09:45,20:20,1638,,,,,,,,,Achats,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,9.031705628875747,3,Centre Hospitalier de Niort,10:00,12:00,1639,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
,WEEZ,,1,Centre Hospitalier de Niort,10:00,12:00,1640,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,8.974265107460981,2,Centre Hospitalier de Niort,14:15,17:00,1641,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,9.456110745593312,3,Centre Hospitalier de Niort,10:15,11:15,1642,,,,,,,,,VAD,,,,,,,,,,,,,,,"Inconfortable
Pas de rétro centrale intérieur donc dangereux pour les ? et les marches arrière 
Impossible d'ouvrir la trappe d'accés pour la recharge sans risquer la casse. Donc pas de mise en recharge",,,,Très négatif,,,,,,,{}
,WEEZ,,1,Centre Hospitalier de Niort,11:00,12:00,1643,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,22.019594655736014,3,Centre Hospitalier de Niort,13:30,14:30,1644,,,,,,,,,Soins,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,7.583245195332911,2,Centre Hospitalier de Niort,15:10,16:40,1645,,,,,,,,,Evaluation,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,14.024366681583826,5,Centre Hospitalier de Niort,13:45,14:42,1646,,,,,,,,,Soins,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,5.917343459262633,4,Centre Hospitalier de Niort,17:00,18:15,1647,,,,,,,,,Soins,,,,,,,,"Facile à utiliser
Maniable",,,,,,,Manque rétro intérieur,,,,Positif,,,,,,,{}
WEEZ,WEEZ,13.863151681179103,6,Centre Hospitalier de Niort,07:40,12:00,1648,,,,,,,,,Soins,,,,,,,,"Passe partout
Simple à conduire",,,,,,,"Manque rétro intérieur
et radio",,,,Positif,,,,,,,{}
WEEZ,WEEZ,19.435573534248178,6,Centre Hospitalier de Niort,08:00,11:00,1649,,,,,,,,,Soins,,,,,,,,Simple d'utilisation ,,,,,,,Manque heure et radio,,,,Positif,,,,,,,{}
WEEZ,WEEZ,10.906516909578283,4,Centre Hospitalier de Niort,12:00,13:30,1650,,,,,,,,,Soins,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,15.87525961369307,6,Centre Hospitalier de Niort,08:00,12:00,1651,,,,,,,,,Soins,,,,,,,,Petit gabarit,,,,,,,"Direction difficule
Visibilité réduite",,,,Très négatif,,,,,,,{}
WEEZ,WEEZ,11.883918417370023,1,Centre Hospitalier de Niort,14:10,14:35,1652,,,,,,,,,Livraison et soins,,,,,,,,,,,,,,,"Manque climatisation; 
radio; place pour le matériel",,,,,,,,,,,{}
WEEZ,WEEZ,14.150197435066936,2,Centre Hospitalier de Niort,13:30,15:00,1653,,,,,,,,,Soins + retrait matériel,,,,,,,,Simple d'utilisation ,,,,,,,"Manque climatisation; 
place pour le matériel; direction assistée; pare soleil",,,,Positif,,,,,,,{}
WEEZ,WEEZ,2.141402799992318,4,Centre Hospitalier de Niort,09:00,10:20,1654,,,,,,,,,Réunion CH Niort,,,,,,,,,,,,,,,"Manque climatisation; 
direction assistée; pare soleil",,,,Positif,,,,,,,{}
WEEZ,WEEZ,14.0805873263362,6,Centre Hospitalier de Niort,07:35,12:00,1655,,,,,,,,,Soins,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,16.11432603080122,8,Centre Hospitalier de Niort,07:30,11:45,1656,,,,,,,,,Soins,,,,,,,,,,,,,,,"Manque direction asssitée et radio.
Fait du bruit
Les essuie-glaces ne s'arrêtent pas si on oublie de les enlever; même la voiture fermée",,,,,,,,,,,{}
WEEZ,WEEZ,17.10484279494234,6,Centre Hospitalier de Niort,07:35,12:00,1657,,,,,,,,,Soins,,,,,,,,,,,,,,,"Manque direction assistée; rétros et radio
Les essuis-glaces et clignotants ne s'éteignent pas automatiquement",,,,,,,,,,,{}
WEEZ,WEEZ,14.708671977136596,6,Centre Hospitalier de Niort,07:35,12:00,1658,,,,,,,,,Soins,,,,,,,,"Maniable 
Facile à stationner",,,,,,,Manque rétro intérieur,,,,,,,,,,,{}
WEEZ,WEEZ,1.5383605360116552,6,Centre Hospitalier de Niort,06:00,14:00,1659,,,,,,,,,Evaluation,,,,,,,,Facile à garer,,,,,,,Direction lourde,,,,,,,,,,,{}
WEEZ,WEEZ,6.854850512104942,2,Centre Hospitalier de Niort,06:00,14:00,1660,,,,,,,,,Soins,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,1.7931501605202433,1,Centre Hospitalier de Niort,11:00,14:00,1661,,,,,,,,,Retrait pharmacie,,,,,,,,"BVA 
Facile à stationner",,,,,,,Direction lourde,,,,,,,,,,,{}
WEEZ,WEEZ,15.077729290004333,3,Centre Hospitalier de Niort,12:00,18:00,1662,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,4.959799414768621,8,Centre Hospitalier de Niort,10:45,17:00,1663,,,,,,,,,Aller dans le service auprès des cadres,,,,,,,,,,,,,,,"Direction difficile à manier au début, ensuite OK",,,,Positif,,,,,,,{}
WEEZ,WEEZ,1.4184671298615266,5,Centre Hospitalier de Niort,08:00,12:00,1664,,,,,,,,,Aller dans le service auprès des cadres,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,2.015014326634561,2,Centre Hospitalier de Niort,13:50,15:15,1665,,,,,,,,,Aller dans le service auprès des cadres,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,1.9916102056903542,3,Centre Hospitalier de Niort,09:30,13:00,1666,,,,,,,,,Recrutements réunion,,,,,,,,,,,,,,,Pas de rétroviseur central,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,1.4938640689316336,6,Centre Hospitalier de Niort,13:50,18:45,1667,,,,,,,,,Réunion,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,5.401667395108355,4,Centre Hospitalier de Niort,07:45,12:10,1668,,,,,,,,,Réunion,,,,,,,,,,,,,,,Pas de rétroviseur central,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,1.5111756080367806,4,Centre Hospitalier de Niort,13:45,17:50,1669,,,,,,,,,Réunion,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,3.6354605167609177,9,Centre Hospitalier de Niort,08:00,16:00,1670,,,,,,,,,Ehpad,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,3.007707064589236,2,Centre Hospitalier de Niort,15:45,18:10,1671,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,1.9996665634967663,2,Centre Hospitalier de Niort,11:00,12:20,1672,,,,,,,,,Réunion,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,0.04630833217915262,1,Centre Hospitalier de Niort,08:15,14:30,1673,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,6.384737416172545,5,Centre Hospitalier de Niort,08:15,13:20,1674,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,2.929381385129311,6,Centre Hospitalier de Niort,08:00,15:00,1675,,,,,,,,,VAD,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,3.9533942691295003,3,Centre Hospitalier de Niort,08:45,15:00,1676,,,,,,,,,VAD,,,,,,,,,,,,,,,Temoin freinage régénératif desactivé,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,1.926373506062826,2,Centre Hospitalier de Niort,08:00,15:00,1677,,,,,,,,,Essai et réunion,,,,,,,,Petit gabarit,,,,,,,"Direction, puissance, suspensions, rétro central absent, manque horloge ",,,,Positif,,,,,,,{}
WEEZ,WEEZ,5.984923699233534,2,Centre Hospitalier de Niort,14:00,17:00,1678,,,,,,,,,VAD,,,,,,,,Ecologie ,,,,,,,Vibrations sur route ,,,,Positif,,,,,,,{}
WEEZ,WEEZ,5.871116273193604,2,Le Mans,10:00,10:15,1679,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,7.856144984528611,1,Le Mans,11:30,11:50,1680,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,25.294183649055007,4,Le Mans,14:00,16:00,1681,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Positif,Conduite raide,,,,,,{}
WEEZ,WEEZ,9.309433255449497,2,Le Mans,10:15,11:30,1682,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,,,,Positif,Conduite raide + stationnement raide,,,,,,{}
WEEZ,WEEZ,3.264060841062561,5,Le Mans,13:30,13:40,1683,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,0,0,0,0,0.0,0,1,0,0,0,0,0,,,,Positif,Clignotants,,,,,,{}
WEEZ,WEEZ,13.27571687066525,2,Le Mans,15:00,16:00,1684,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,0,0,0,0,0,0.0,0,1,0,0,0,0,0,,,,Positif,,,,,,,{}
WEEZ,WEEZ,21.813352547966495,3,Le Mans,9:43,11:00,1685,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,,,Négatif,"""sans commentaire""",,,,,,{}
WEEZ,WEEZ,35.668865202310364,6,Le Mans,10:00,16:00,1686,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,20.601667714841323,3,Le Mans,10:00,12:00,1687,Jour,0,1,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,,,,Positif,Problème N et D,,,,,,{}
,WEEZ,,1,Le Mans,11:00,11:30,1688,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,,,,,,,,1,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,7.630685636613218,9,Le Mans,9:30,17:00,1689,Jour,0,1,0,0,0,0,0.0,Trajet pro,1,,,,,,,,0,1,,,,,,,,,Négatif,Ajouter direction assistée + vitre arrière,,,,,,{}
WEEZ,WEEZ,13.946152957065312,4,Le Mans,14:00,18:00,1690,Jour,,,,,,,,Trajet pro,NC,,,,,,,,NC,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,10.610115657891097,2,Le Mans,10:30,11:30,1691,Jour,,,,,,,,Trajet pro,NC,,,,,,,,,,,,,,,,,,Très négatif,,,,,,,{}
WEEZ,WEEZ,16.45910554917547,3,Le Mans,14:00,16:00,1692,Jour,1,0,0,0,0,0,0.0,Trajet pro,NC,,,,,,,,,,,,,,,,,,Très négatif,,,,,,,{}
WEEZ,WEEZ,3.3697731045518213,1,Le Mans,8:45,9:10,1693,Jour,1,0,0,0,0,0,0.0,Trajet pro,NC,,,,,,,,0,0,0,0,0,0,0,,,,Très négatif,"inconfort, insécurité",,,,,,{}
WEEZ,WEEZ,3.792044261610629,1,Le Mans,14:30,16:00,1694,Jour,1,0,0,0,0,0,0.0,Trajet pro,NC,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,{}
,WEEZ,,1,Le Mans,14:30,16:00,1695,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,21.81867981822358,1,Le Mans,9:45,10:11,1696,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,21.244596203255195,7,Le Mans,10:00,16:00,1697,Jour,0,1,0,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,17.931623601283246,6,Le Mans,14:15,15:40,1698,Jour,0,1,0,0,0,0,0.0,Trajet pro,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,Bonne accélération,,,,,,{}
,WEEZ,,1,Le Mans,15:20,16:40,1699,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Positif,,,,,,,{}
WEEZ,WEEZ,8.88246505578338,3,Le Mans,10:00,11:30,1700,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,11.916415407303367,3,Le Mans,09:00,16:00,1701,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,,,,Positif,Très bien,,,,,,{}
WEEZ,WEEZ,1.2249433476946543,1,Le Mans,10:00,12:00,1702,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Positif,,,,,,,{}
WEEZ,WEEZ,9.557782798742041,4,Le Mans,09:00,16:00,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,22.06479973156724,6,Le Mans,09:00,16:00,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,4.54959665119616,1,Le Mans,9:40,10:00,1705,Jour,0,0,1,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,6.605451700364484,2,Le Mans,12:00,12:15,1706,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,32.404433980598334,2,Le Mans,14:00,15:30,1707,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,13.130847192420388,2,Le Mans,9:30,12:00,1708,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
,WEEZ,,1,Le Mans,15:00,16:30,1709,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,23.432326188383843,3,Le Mans,14:30,16:15,1710,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,10.956740403652086,4,Le Mans,13:15,17:02,1711,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,Très bien,,,,,,{}
WEEZ,WEEZ,32.26384396656807,6,Le Mans,10:00,16:00,1712,Jour,1,0,0,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,16.220497055866527,10,Le Mans,10:00,17:00,1713,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,,,,Positif,Très bien,,,,,,{}
WEEZ,WEEZ,21.60123183725993,5,Le Mans,9:00,12:40,1714,Jour,1,0,0,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,9.757687038613664,3,Le Mans,9:30,9:45,1715,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,19.366564728464223,6,Le Mans,9:00,16:40,1716,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,Bug prise électrique impossible à débrancher pendant 30 min,,,,,,{}
WEEZ,WEEZ,10.014267077023222,2,Le Mans,13:46,17:14,1717,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,31.181282676081462,2,Le Mans,8:30,11:00,1718,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,,,Positif,,,,,,,{}
WEEZ,WEEZ,6.471003645643984,3,Le Mans,14:30,16:35,1719,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,,,Positif,"Commandes dures, commodo mal placé",,,,,,{}
WEEZ,WEEZ,10.387446566687114,2,Le Mans,14:14,17:26,1720,Jour,1,0,0,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,,,,Positif,,,,,,,{}
WEEZ,WEEZ,5.62170701784248,2,Le Mans,9:30,10:45,1721,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,5.3035837214382315,2,Le Mans,9:17,9:32,1722,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,6.314528776045452,3,Le Mans,11:24,11:41,1723,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,0.6339568427875866,1,Le Mans,10:00,11:30,1724,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
,WEEZ,,1,Le Mans,8:54,12:15,1725,Jour,1,0,0,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,Positif,,,,,,,{}
WEEZ,WEEZ,16.7759026078706,2,Le Mans,9:22,13:00,1726,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,17.8255048747839,1,Le Mans,10:40,11:15,1727,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,10.454761300841312,2,Le Mans,8:40,18:17,1728,Jour,1,0,0,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,13.522315910351063,2,Le Mans,14:16,17:36,1729,Jour,1,0,0,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,7.821852241446244,3,Le Mans,13:30,16:02,1730,Jour,1,0,0,0,0,0,0.0,Trajet pro,,,,,,,,,0,0,0,0,0,0,0,,,,,Bruits anormaux suspensions avant et à l'accélération,,,,,,{}
,WEEZ,,1,Le Mans,9:20,10:20,1731,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Direction non assistéee,,,,Positif,bruit au démarrage et direction dure,,,,,,{}
WEEZ,WEEZ,20.044066250522796,2,Le Mans,9:46,17:18,1732,Jour,1,0,0,0,0,0,0.0,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
,WEEZ,,1,Le Mans,10:15,10:30,1733,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
,WEEZ,,1,Le Mans,11:36,11:53,1734,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
WEEZ,WEEZ,22.768352497384058,4,Le Mans,14:12,16:25,1735,Jour,0,0,1,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,7.896820420947611,2,Le Mans,12:09,17:16,1736,Jour,0,0,1,0,0,0,0.0,Trajet pro,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
,WEEZ,,1,Le Mans,8:50,9:00,1737,Jour,0,0,1,0,0,0,0.0,Trajet pro,0,1,0,0,1,0,0,0.0,1,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
,WEEZ,,1,Le Mans,14:20,14:30,1738,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,0,1,1,0,0,0.0,0,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
WEEZ,WEEZ,6.993583337244191,1,Le Mans,14:03,14:44,1739,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,1,,,,Positif,Volant éloigné,,,,,,{}
WEEZ,WEEZ,10.915569992659712,1,Le Mans,13:30,14:00,1740,Jour,0,1,0,0,0,0,0.0,Trajet pro,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,1,,,,Positif,Volant éloigné,,,,,,{}
Urbaner,Urbaner,7.914500918607376,3,Le Mans,14:30,15:30,1741,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,0,1,1,1,0,0.0,0,1,0,0,0,0,0,,,,,,,,,,,{}
Urbaner,Urbaner,9.539892819886713,2,Le Mans,09:00,16:00,1742,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
Urbaner,Urbaner,3.084404950269758,1,Le Mans,09:00,16:00,1743,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
Urbaner,Urbaner,8.757845640826813,1,Le Mans,09:00,16:00,1744,Jour,,,,,,,,Trajet pro,,,,,,,,,,,,,,,,,,,,,,,,,,{}
Urbaner,Urbaner,1.024404976263263,2,Le Mans,11:15,12:00,1745,Jour,0,1,0,0,0,0,0.0,Trajet pro,0,0,0,0,0,0,1,0.0,0,1,1,0,0,0,0,,,,Positif,Un peu juste pour le passager arrière,,,,,,{}
Urbaner,Urbaner,4.595776005040273,3,Le Mans,13:00,14:30,1746,Jour,0,1,0,0,0,0,0.0,Trajet pro,0,0,1,0,0,0,1,0.0,0,1,1,1,0,0,0,,,,Positif,Autonomie batterie trop faible,,,,,,{}
Urbaner,Urbaner,2.76593413054481,2,Le Mans,9:30,9:50,1747,Jour,0,1,0,0,0,0,0.0,Trajet pro,0,0,1,0,0,0,1,0.0,0,1,1,0,1,0,0,,,,Positif,Bas du pantalon qui s'accroche dans l'axe de direciton pendant le pédalage,,,,,,{}
Urbaner,Urbaner,5.503286747245612,2,Le Mans,13:20,16:00,1748,Jour,0,1,0,0,0,0,0.0,Trajet pro,0,1,1,1,0,0,0,0.0,0,1,0,0,0,1,0,,,,Positif,chemin de halage,,,,,,{}
Urbaner,Urbaner,6.8889545890310115,2,Le Mans,14:40,15:50,1749,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,0,1,1,0,0,1,0.0,0,1,1,0,0,1,0,,,,Positif,,,,,,,{}
Urbaner,Urbaner,3.1668734276111676,1,Le Mans,13:30,13:45,1750,Jour,0,0,1,0,0,0,0.0,Trajet pro,0,0,0,0,0,0,1,0.0,0,1,0,0,0,0,0,,,,Négatif,cause crevaison lente (pneu arrière gauche),,,,,,{}
Urbaner,Urbaner,4.304108933576267,1,Le Mans,10:10,10:45,1751,Jour,0,1,0,0,0,0,0.0,Trajet pro,0,0,1,0,0,0,1,0.0,0,1,1,0,0,1,0,,,,Positif,,,,,,,{}
Urbaner,Urbaner,1.3601467429957652,1,Le Mans,8:45,11:00,1752,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,0,0,0,1,0.0,0,1,0,1,0,1,0,,,,Positif,coffre qui prend l'eau,,,,,,{}
Urbaner,Urbaner,6.36753849198174,2,Le Mans,17:00,17:50,1753,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,0,1,0,0,0,1,0.0,0,1,1,0,0,0,0,,,,Positif,,,,,,,{}
Urbaner,Urbaner,6.242717169262798,2,Le Mans,13:20,14:10,1754,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,0,1,0,0,1,1,0.0,0,1,1,0,0,0,0,,,,Positif,,,,,,,{}
Urbaner,Urbaner,5.0100900002163264,2,Le Mans,09:00,16:00,1755,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,1,1,0,1,0.0,0,0,0,1,0,0,0,,,,Positif,utilisation sur chemins type halage,,,,,,{}
,Urbaner,,1,Le Mans,10:30,12:50,1756,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,0,1,1,0,1,0.0,0,0,0,0,1,0,0,,,,Positif,"Difficultée dans les montées, saute sur les chemins, eau retenue sur le capot",,,,,,{}
,Urbaner,,1,Le Mans,9:45,12:20,1757,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,0,1,1,1,1,0.0,0,0,0,0,1,0,0,,,,Positif,"Difficultée dans les montées, saute sur les chemins",,,,,,{}
,Urbaner,,1,Le Mans,09:00,16:00,1758,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,1,1,0,1,0.0,0,1,0,0,0,0,0,,,,Positif,utilisation sur chemins type halage,,,,,,{}
,Urbaner,,1,Le Mans,14:00,17:00,1759,Jour,1,0,0,0,0,0,0.0,Trajet pro,0,1,1,0,1,0,1,0.0,0,0,0,0,0,0,0,,,,Positif,"Assitance faible, coffre qui prend l'eau, on ne voit pas les clignotants",,,,,,{}
Urbaner,Urbaner,5.356698375315164,1,Le Mans,16:00,16:20,1760,Jour,0,0,1,0,0,0,0.0,Trajet pro,0,1,0,1,1,0,0,0.0,0,0,0,0,0,0,0,,,,Très positif,,,,,,,{}
,Urbaner,,1,Le Mans,15:00,15:30,1761,Jour,0,0,1,0,0,0,0.0,Trajet pro,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0,0,,,,Positif,Forte pluie qui pénère dans le véhicule par les portières,,,,,,{}
